age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,contact_cellular,contact_telephone,contact_unknown,duration_contact_cellular,duration_contact_telephone,duration_contact_unknown,above_median_duration,scaled_balance,housing_penalty,loan_penalty,default_penalty,job_score,FSI
41,blue-collar,married,primary,no,951.0,yes,no,20,apr,23,4,-1,0,unknown,no,True,False,False,23,0,0,0,0.6125711189379572,-1,0,0,-1,-1.3874288810620428
59,services,married,secondary,no,204.0,no,no,23,jul,286,2,-1,0,unknown,no,True,False,False,286,0,0,1,0.41018694120834465,0,0,0,0,0.41018694120834465
40,blue-collar,married,primary,no,-335.0,yes,no,27,may,260,1,-1,0,unknown,no,False,False,True,0,0,260,1,0.26415605526957464,-1,0,0,-1,-1.7358439447304255
51,services,divorced,secondary,no,518.0,yes,no,17,nov,76,1,-1,0,unknown,no,False,True,False,0,76,0,0,0.4952587374695205,-1,0,0,0,-0.5047412625304795
50,management,married,secondary,no,85.0,no,yes,1,jun,141,1,-1,0,unknown,no,True,False,False,141,0,0,0,0.3779463560010837,0,-1,0,2,1.3779463560010838
52,blue-collar,married,secondary,no,-98.0,yes,no,7,may,423,1,-1,0,unknown,no,False,False,True,0,0,423,1,0.3283662963966405,-1,0,0,-1,-1.6716337036033595
32,blue-collar,married,secondary,no,687.0,yes,no,9,may,61,1,-1,0,unknown,no,False,False,True,0,0,61,0,0.5410457870495801,-1,0,0,-1,-1.4589542129504198
31,blue-collar,married,secondary,no,631.0,yes,no,23,may,248,4,-1,0,unknown,no,False,False,True,0,0,248,1,0.5258737469520455,-1,0,0,-1,-1.4741262530479546
33,technician,single,tertiary,no,316.0,no,no,21,aug,126,3,-1,0,unknown,no,True,False,False,126,0,0,0,0.4405310214034137,0,0,0,1,1.4405310214034137
48,management,divorced,tertiary,no,507.0,yes,no,9,apr,528,1,-1,0,unknown,no,True,False,False,528,0,0,1,0.4922785153075047,-1,0,0,2,1.4922785153075049
50,management,married,secondary,no,0.0,no,no,9,jul,243,5,-1,0,unknown,no,True,False,False,243,0,0,1,0.3549173665673259,0,0,0,2,2.3549173665673258
49,blue-collar,divorced,unknown,no,39.0,yes,no,13,may,27,5,-1,0,unknown,no,True,False,False,27,0,0,0,0.3654836087781089,-1,0,0,-1,-1.634516391221891
31,blue-collar,married,secondary,no,0.0,yes,no,5,may,143,1,-1,0,unknown,no,False,False,True,0,0,143,0,0.3549173665673259,-1,0,0,-1,-1.645082633432674
49,technician,divorced,secondary,no,265.0,yes,no,12,may,274,6,-1,0,unknown,no,False,False,True,0,0,274,1,0.426713627743159,-1,0,0,1,0.42671362774315913
42,blue-collar,married,primary,no,1520.0,yes,no,5,feb,115,1,-1,0,unknown,no,True,False,False,115,0,0,0,0.7667298835004064,-1,0,0,-1,-1.2332701164995936
36,blue-collar,divorced,secondary,no,-140.0,yes,no,26,may,222,2,-1,0,unknown,no,False,False,True,0,0,222,1,0.31698726632348956,-1,0,0,-1,-1.6830127336765104
38,blue-collar,single,secondary,no,578.0,yes,no,21,may,112,2,-1,0,unknown,no,False,False,True,0,0,112,0,0.5115144947168789,-1,0,0,-1,-1.488485505283121
40,blue-collar,married,primary,yes,0.0,yes,no,6,may,64,2,-1,0,unknown,no,False,False,True,0,0,64,0,0.3549173665673259,-1,0,-2,-1,-3.645082633432674
34,management,single,tertiary,no,1171.0,yes,no,10,jul,129,1,-1,0,unknown,no,True,False,False,129,0,0,0,0.6721755621782715,-1,0,0,2,1.6721755621782712
29,technician,single,tertiary,no,452.0,yes,no,11,may,59,1,-1,0,unknown,no,True,False,False,59,0,0,0,0.47737740449742616,-1,0,0,1,0.47737740449742616
51,admin.,divorced,secondary,no,467.0,yes,no,19,may,83,1,-1,0,unknown,no,False,False,True,0,0,83,0,0.4814413438092658,-1,0,0,0,-0.5185586561907343
49,self-employed,married,secondary,no,358.0,yes,yes,13,may,176,3,-1,0,unknown,no,False,False,True,0,0,176,1,0.4519100514765646,-1,-1,0,1,-0.5480899485234354
42,services,married,secondary,no,292.0,yes,no,11,may,222,3,-1,0,unknown,no,True,False,False,222,0,0,1,0.43402871850447033,-1,0,0,0,-0.5659712814955297
34,blue-collar,married,secondary,no,-563.0,yes,no,26,may,252,1,-1,0,unknown,no,False,False,True,0,0,252,1,0.20238417772961256,-1,0,0,-1,-1.7976158222703873
35,unknown,married,primary,no,365.0,no,no,29,aug,41,2,-1,0,unknown,no,True,False,False,41,0,0,0,0.45380655648875645,0,0,0,0,0.45380655648875645
64,retired,married,secondary,no,1574.0,no,no,29,jul,301,3,-1,0,unknown,yes,False,True,False,0,301,0,1,0.781360065023029,0,0,0,-1,-0.21863993497697098
30,blue-collar,married,secondary,no,501.0,yes,yes,27,may,514,1,-1,0,unknown,no,False,False,True,0,0,514,1,0.4906529395827689,-1,-1,0,-1,-2.509347060417231
39,technician,single,secondary,no,102.0,yes,no,14,aug,272,2,-1,0,unknown,no,True,False,False,272,0,0,1,0.38255215388783526,-1,0,0,1,0.38255215388783537
32,blue-collar,married,secondary,no,101.0,yes,no,19,may,191,4,-1,0,unknown,no,False,False,True,0,0,191,1,0.3822812246003793,-1,0,0,-1,-1.6177187753996207
49,self-employed,married,secondary,no,1103.0,no,no,12,may,428,2,-1,0,unknown,no,True,False,False,428,0,0,1,0.6537523706312652,0,0,0,1,1.6537523706312651
55,technician,married,secondary,no,955.0,yes,no,29,jan,104,1,-1,0,unknown,no,True,False,False,104,0,0,0,0.613654836087781,-1,0,0,1,0.6136548360877812
30,admin.,married,secondary,no,518.0,yes,no,8,may,127,1,-1,0,unknown,no,True,False,False,127,0,0,0,0.4952587374695205,-1,0,0,0,-0.5047412625304795
39,technician,married,tertiary,no,14.0,no,no,28,jan,114,2,-1,0,unknown,no,True,False,False,114,0,0,0,0.35871037659170957,0,0,0,1,1.3587103765917097
36,admin.,married,secondary,no,-423.0,yes,yes,13,may,106,1,-1,0,unknown,no,False,False,True,0,0,106,0,0.24031427797344893,-1,-1,0,0,-1.7596857220265512
36,technician,married,unknown,no,756.0,no,no,11,jul,396,3,-1,0,unknown,no,True,False,False,396,0,0,1,0.5597399078840423,0,0,0,1,1.5597399078840422
38,technician,single,tertiary,no,0.0,yes,no,1,jun,71,1,-1,0,unknown,no,True,False,False,71,0,0,0,0.3549173665673259,-1,0,0,1,0.354917366567326
40,technician,married,secondary,no,93.0,yes,no,13,may,134,2,-1,0,unknown,no,False,False,True,0,0,134,0,0.3801137903007315,-1,0,0,1,0.38011379030073145
31,blue-collar,married,secondary,no,1766.0,no,yes,5,jun,166,2,-1,0,unknown,yes,True,False,False,166,0,0,1,0.8333784882145759,0,-1,0,-1,-1.166621511785424
39,services,married,secondary,no,124.0,yes,no,31,jul,81,5,-1,0,unknown,no,True,False,False,81,0,0,0,0.3885125982118667,-1,0,0,0,-0.6114874017881333
33,admin.,married,tertiary,no,69.0,no,yes,4,may,77,2,-1,0,unknown,no,True,False,False,77,0,0,0,0.3736114874017881,0,-1,0,0,-0.6263885125982118
53,services,divorced,secondary,no,0.0,no,no,12,mar,80,2,-1,0,unknown,yes,True,False,False,80,0,0,0,0.3549173665673259,0,0,0,0,0.3549173665673259
44,admin.,divorced,secondary,no,432.0,no,no,9,feb,132,3,-1,0,unknown,no,True,False,False,132,0,0,0,0.4719588187483067,0,0,0,0,0.4719588187483067
57,management,married,tertiary,no,1420.0,no,no,18,jun,26,1,-1,0,unknown,no,False,False,True,0,0,26,0,0.739636954754809,0,0,0,2,2.739636954754809
29,blue-collar,single,secondary,no,9.0,yes,no,11,may,262,3,-1,0,unknown,no,True,False,False,262,0,0,1,0.3573557301544297,-1,0,0,-1,-1.6426442698455703
31,services,married,secondary,no,428.0,yes,no,21,may,272,1,-1,0,unknown,no,False,False,True,0,0,272,1,0.4708751015984828,-1,0,0,0,-0.5291248984015172
31,blue-collar,married,primary,no,620.0,no,no,30,mar,95,1,-1,0,unknown,no,True,False,False,95,0,0,0,0.5228935247900298,0,0,0,-1,-0.4771064752099702
44,entrepreneur,married,primary,no,276.0,yes,yes,15,may,219,1,-1,0,unknown,no,False,False,True,0,0,219,1,0.42969384990517473,-1,-1,0,2,0.42969384990517456
40,technician,married,secondary,no,782.0,yes,no,14,may,224,2,-1,0,unknown,no,False,False,True,0,0,224,1,0.5667840693578976,-1,0,0,1,0.5667840693578976
33,entrepreneur,married,primary,no,82.0,yes,no,18,nov,63,2,-1,0,unknown,no,True,False,False,63,0,0,0,0.3771335681387158,-1,0,0,2,1.3771335681387158
26,admin.,single,secondary,no,443.0,no,no,30,jul,84,3,-1,0,unknown,no,True,False,False,84,0,0,0,0.4749390409103224,0,0,0,0,0.4749390409103224
41,technician,married,secondary,no,351.0,yes,no,9,jul,175,1,-1,0,unknown,no,True,False,False,175,0,0,1,0.4500135464643728,-1,0,0,1,0.45001354646437286
27,services,single,secondary,no,-124.0,no,no,18,jul,217,1,-1,0,unknown,no,True,False,False,217,0,0,1,0.32132213492278516,0,0,0,0,0.32132213492278516
55,retired,married,tertiary,no,197.0,no,yes,8,jul,256,1,-1,0,unknown,no,True,False,False,256,0,0,1,0.4082904361961528,0,-1,0,-1,-1.5917095638038472
51,blue-collar,divorced,primary,no,837.0,no,no,30,jul,41,2,-1,0,unknown,no,False,True,False,0,41,0,0,0.5816851801679762,0,0,0,-1,-0.4183148198320238
50,management,married,tertiary,no,-94.0,no,yes,25,jun,75,1,-1,0,unknown,no,False,False,True,0,0,75,0,0.32945001354646436,0,-1,0,2,1.3294500135464644
30,services,married,secondary,no,1743.0,yes,no,5,feb,192,4,-1,0,unknown,no,True,False,False,192,0,0,1,0.8271471146030885,-1,0,0,0,-0.17285288539691146
49,admin.,married,secondary,no,635.0,no,no,25,aug,220,3,-1,0,unknown,no,True,False,False,220,0,0,1,0.5269574641018694,0,0,0,0,0.5269574641018694
30,admin.,married,secondary,no,124.0,no,no,16,jun,161,2,-1,0,unknown,no,False,True,False,0,161,0,1,0.3885125982118667,0,0,0,0,0.3885125982118667
36,entrepreneur,single,secondary,no,475.0,no,no,25,jul,141,3,-1,0,unknown,no,True,False,False,141,0,0,0,0.48360877810891356,0,0,0,2,2.4836087781089136
37,technician,single,secondary,yes,375.0,no,no,9,jun,223,2,-1,0,unknown,no,False,False,True,0,0,223,1,0.4565158493633162,0,0,-2,1,-0.5434841506366839
34,unemployed,single,secondary,no,0.0,no,no,17,nov,63,2,-1,0,unknown,no,True,False,False,63,0,0,0,0.3549173665673259,0,0,0,-2,-1.645082633432674
30,blue-collar,married,secondary,no,-99.0,yes,no,15,may,144,5,-1,0,unknown,no,True,False,False,144,0,0,0,0.3280953671091845,-1,0,0,-1,-1.6719046328908154
32,technician,married,secondary,no,167.0,yes,yes,8,aug,79,3,-1,0,unknown,no,True,False,False,79,0,0,0,0.4001625575724736,-1,-1,0,1,-0.5998374424275263
46,housemaid,married,primary,no,19.0,yes,no,21,jul,171,1,-1,0,unknown,no,False,True,False,0,171,0,1,0.3600650230289894,-1,0,0,-1,-1.6399349769710105
29,self-employed,married,tertiary,no,242.0,yes,no,18,jul,73,4,-1,0,unknown,no,True,False,False,73,0,0,0,0.4204822541316716,-1,0,0,1,0.4204822541316715
53,unknown,married,unknown,no,13.0,no,no,28,jan,69,1,-1,0,unknown,no,False,True,False,0,69,0,0,0.3584394473042536,0,0,0,0,0.3584394473042536
49,unemployed,married,secondary,no,769.0,yes,no,14,may,257,1,-1,0,unknown,no,False,False,True,0,0,257,1,0.5632619886209699,-1,0,0,-2,-2.4367380113790302
39,entrepreneur,married,primary,no,238.0,yes,yes,19,nov,134,1,-1,0,unknown,no,True,False,False,134,0,0,0,0.41939853698184776,-1,-1,0,2,0.4193985369818476
34,technician,single,secondary,no,2178.0,yes,no,26,may,41,1,-1,0,unknown,no,True,False,False,41,0,0,0,0.9450013546464373,-1,0,0,1,0.9450013546464373
35,blue-collar,single,unknown,no,871.0,yes,no,16,jun,216,3,-1,0,unknown,no,False,False,True,0,0,216,1,0.5908967759414793,-1,0,0,-1,-1.4091032240585206
57,technician,divorced,secondary,no,63.0,yes,no,5,may,242,3,-1,0,unknown,no,False,False,True,0,0,242,1,0.3719859116770523,-1,0,0,1,0.3719859116770523
31,blue-collar,single,secondary,no,16.0,no,no,7,jul,387,1,-1,0,unknown,no,True,False,False,387,0,0,1,0.3592522351666215,0,0,0,-1,-0.6407477648333785
29,management,single,secondary,no,417.0,no,no,7,oct,90,1,-1,0,unknown,no,True,False,False,90,0,0,0,0.46789487943646707,0,0,0,2,2.467894879436467
33,technician,married,secondary,no,133.0,no,no,4,may,218,1,-1,0,unknown,yes,True,False,False,218,0,0,1,0.3909509617989705,0,0,0,1,1.3909509617989704
43,management,married,tertiary,no,690.0,yes,no,6,aug,171,3,-1,0,unknown,no,True,False,False,171,0,0,1,0.541858574911948,-1,0,0,2,1.5418585749119478
34,blue-collar,married,secondary,no,322.0,yes,no,20,apr,10,3,-1,0,unknown,no,True,False,False,10,0,0,0,0.44215659712814953,-1,0,0,-1,-1.5578434028718504
31,admin.,divorced,secondary,no,1420.0,no,no,16,jul,350,1,-1,0,unknown,no,True,False,False,350,0,0,1,0.739636954754809,0,0,0,0,0.739636954754809
49,entrepreneur,married,secondary,no,273.0,no,no,23,jul,58,1,-1,0,unknown,no,True,False,False,58,0,0,0,0.42888106204280685,0,0,0,2,2.428881062042807
22,student,single,unknown,no,47.0,no,no,3,jul,69,3,-1,0,unknown,no,True,False,False,69,0,0,0,0.3676510430777567,0,0,0,1,1.3676510430777566
35,management,married,tertiary,no,1100.0,no,yes,29,jan,127,2,-1,0,unknown,no,True,False,False,127,0,0,0,0.6529395827688973,0,-1,0,2,1.652939582768897
56,admin.,married,secondary,no,0.0,yes,no,19,nov,154,2,-1,0,unknown,no,False,True,False,0,154,0,1,0.3549173665673259,-1,0,0,0,-0.645082633432674
53,blue-collar,married,secondary,no,0.0,no,no,31,jul,36,4,-1,0,unknown,no,False,True,False,0,36,0,0,0.3549173665673259,0,0,0,-1,-0.645082633432674
41,self-employed,married,secondary,no,28.0,yes,no,11,may,49,1,-1,0,unknown,no,True,False,False,49,0,0,0,0.3625033866160932,-1,0,0,1,0.36250338661609316
40,blue-collar,married,secondary,no,1012.0,yes,no,6,may,410,1,-1,0,unknown,no,True,False,False,410,0,0,1,0.6290978054727716,-1,0,0,-1,-1.3709021945272284
33,blue-collar,married,primary,no,245.0,yes,yes,8,may,253,3,-1,0,unknown,no,True,False,False,253,0,0,1,0.42129504199403955,-1,-1,0,-1,-2.5787049580059604
36,services,married,secondary,no,1328.0,yes,no,6,jun,82,4,-1,0,unknown,no,False,False,True,0,0,82,0,0.7147114603088593,-1,0,0,0,-0.28528853969114065
34,entrepreneur,married,tertiary,no,412.0,yes,yes,8,jul,164,1,-1,0,unknown,no,True,False,False,164,0,0,0,0.46654023299918723,-1,-1,0,2,0.46654023299918723
55,management,married,secondary,no,229.0,no,yes,9,jun,175,3,-1,0,unknown,no,False,False,True,0,0,175,1,0.41696017339474395,0,-1,0,2,1.416960173394744
52,management,married,tertiary,no,1339.0,yes,no,22,aug,343,5,-1,0,unknown,no,True,False,False,343,0,0,1,0.7176916824708751,-1,0,0,2,1.7176916824708752
28,blue-collar,divorced,unknown,no,101.0,yes,no,28,may,126,4,-1,0,unknown,no,False,False,True,0,0,126,0,0.3822812246003793,-1,0,0,-1,-1.6177187753996207
45,unemployed,divorced,secondary,no,728.0,yes,yes,18,nov,107,1,-1,0,unknown,no,True,False,False,107,0,0,0,0.552153887835275,-1,-1,0,-2,-3.447846112164725
42,technician,single,secondary,no,0.0,yes,no,7,may,275,4,-1,0,unknown,no,False,False,True,0,0,275,1,0.3549173665673259,-1,0,0,1,0.354917366567326
34,management,married,tertiary,no,176.0,no,no,18,aug,61,4,-1,0,unknown,no,True,False,False,61,0,0,0,0.40260092115957735,0,0,0,2,2.4026009211595776
37,blue-collar,married,secondary,no,2023.0,yes,no,10,jul,214,1,-1,0,unknown,no,True,False,False,214,0,0,1,0.9030073150907613,-1,0,0,-1,-1.0969926849092388
50,blue-collar,married,secondary,no,372.0,yes,no,11,may,21,1,-1,0,unknown,no,False,True,False,0,21,0,0,0.45570306150094825,-1,0,0,-1,-1.5442969384990517
47,admin.,married,secondary,no,104.0,yes,yes,14,jul,77,2,-1,0,unknown,no,True,False,False,77,0,0,0,0.3830940124627472,-1,-1,0,0,-1.616905987537253
40,management,married,tertiary,no,1041.0,yes,no,12,jun,73,1,-1,0,unknown,no,False,False,True,0,0,73,0,0.6369547548089949,-1,0,0,2,1.636954754808995
38,blue-collar,married,primary,no,0.0,yes,no,3,jun,179,2,-1,0,unknown,no,False,False,True,0,0,179,1,0.3549173665673259,-1,0,0,-1,-1.645082633432674
29,technician,single,secondary,no,406.0,yes,no,17,jul,119,1,-1,0,unknown,no,True,False,False,119,0,0,0,0.46491465727445136,-1,0,0,1,0.46491465727445136
26,blue-collar,married,secondary,no,484.0,yes,no,19,may,48,2,-1,0,unknown,no,False,False,True,0,0,48,0,0.4860471416960173,-1,0,0,-1,-1.5139528583039827
42,management,single,tertiary,no,100.0,no,no,7,aug,64,2,-1,0,unknown,no,True,False,False,64,0,0,0,0.38201029531292335,0,0,0,2,2.382010295312923
31,admin.,single,secondary,no,1306.0,yes,no,28,may,217,5,-1,0,unknown,no,False,False,True,0,0,217,1,0.7087510159848279,-1,0,0,0,-0.2912489840151721
37,management,single,tertiary,no,815.0,yes,no,7,may,77,1,-1,0,unknown,no,True,False,False,77,0,0,0,0.5757247358439447,-1,0,0,2,1.5757247358439446
60,unemployed,divorced,secondary,no,385.0,yes,no,4,feb,80,1,-1,0,unknown,no,True,False,False,80,0,0,0,0.4592251422378759,-1,0,0,-2,-2.5407748577621243
32,technician,single,secondary,no,29.0,no,no,19,aug,156,2,-1,0,unknown,no,True,False,False,156,0,0,0,0.3627743159035492,0,0,0,1,1.3627743159035492
32,technician,married,secondary,no,84.0,no,yes,29,jul,403,3,-1,0,unknown,no,True,False,False,403,0,0,1,0.37767542671362775,0,-1,0,1,0.37767542671362775
34,self-employed,single,tertiary,no,876.0,yes,no,17,nov,145,2,-1,0,unknown,no,True,False,False,145,0,0,0,0.5922514223787592,-1,0,0,1,0.5922514223787592
25,student,married,tertiary,no,0.0,yes,no,9,jul,160,1,-1,0,unknown,no,True,False,False,160,0,0,0,0.3549173665673259,-1,0,0,1,0.354917366567326
32,blue-collar,married,primary,no,329.0,yes,no,3,feb,321,1,-1,0,unknown,no,True,False,False,321,0,0,1,0.4440531021403414,-1,0,0,-1,-1.5559468978596587
47,admin.,divorced,secondary,no,162.0,yes,no,9,may,203,4,-1,0,unknown,no,False,False,True,0,0,203,1,0.3988079111351937,-1,0,0,0,-0.6011920888648064
49,management,single,tertiary,no,151.0,yes,no,8,jul,97,3,-1,0,unknown,yes,True,False,False,97,0,0,0,0.395827688973178,-1,0,0,2,1.3958276889731778
53,services,married,secondary,no,-2.0,yes,yes,16,apr,144,2,-1,0,unknown,no,True,False,False,144,0,0,0,0.35437550799241396,-1,-1,0,0,-1.645624492007586
47,management,divorced,tertiary,no,1149.0,no,yes,15,jul,82,2,-1,0,unknown,no,True,False,False,82,0,0,0,0.66621511785424,0,-1,0,2,1.66621511785424
35,blue-collar,married,primary,no,11.0,yes,no,13,may,326,4,-1,0,unknown,no,False,False,True,0,0,326,1,0.35789758872934163,-1,0,0,-1,-1.6421024112706584
49,blue-collar,married,primary,no,1019.0,yes,no,16,apr,285,5,-1,0,unknown,no,True,False,False,285,0,0,1,0.6309943104849635,-1,0,0,-1,-1.3690056895150367
29,management,divorced,tertiary,no,415.0,yes,yes,28,may,449,4,-1,0,unknown,no,False,False,True,0,0,449,1,0.4673530208615551,-1,-1,0,2,0.4673530208615553
58,self-employed,married,primary,no,671.0,yes,no,17,jun,16,3,-1,0,unknown,no,False,False,True,0,0,16,0,0.5367109184502845,-1,0,0,1,0.5367109184502845
34,management,married,tertiary,no,417.0,yes,no,18,nov,138,1,-1,0,unknown,no,True,False,False,138,0,0,0,0.46789487943646707,-1,0,0,2,1.467894879436467
60,retired,married,primary,no,71.0,no,no,10,jul,121,3,-1,0,unknown,no,True,False,False,121,0,0,0,0.3741533459767001,0,0,0,-1,-0.6258466540232999
43,management,married,tertiary,no,1188.0,no,no,27,may,140,2,-1,0,unknown,no,True,False,False,140,0,0,0,0.676781360065023,0,0,0,2,2.676781360065023
33,blue-collar,married,secondary,no,249.0,yes,no,31,jul,61,4,-1,0,unknown,no,True,False,False,61,0,0,0,0.42237875914386347,-1,0,0,-1,-1.5776212408561365
37,blue-collar,married,primary,no,689.0,yes,no,14,jul,367,2,-1,0,unknown,no,True,False,False,367,0,0,1,0.541587645624492,-1,0,0,-1,-1.458412354375508
45,blue-collar,single,primary,yes,-183.0,no,yes,15,jul,395,4,-1,0,unknown,no,True,False,False,395,0,0,1,0.3053373069628827,0,-1,-2,-1,-3.6946626930371176
55,technician,married,secondary,no,0.0,yes,no,30,may,119,2,-1,0,unknown,no,False,False,True,0,0,119,0,0.3549173665673259,-1,0,0,1,0.354917366567326
31,blue-collar,married,secondary,no,897.0,yes,no,20,may,26,2,-1,0,unknown,no,False,False,True,0,0,26,0,0.5979409374153346,-1,0,0,-1,-1.4020590625846654
42,blue-collar,married,secondary,no,130.0,yes,no,29,may,285,1,-1,0,unknown,no,False,False,True,0,0,285,1,0.39013817393660255,-1,0,0,-1,-1.6098618260633974
32,management,divorced,tertiary,no,1.0,yes,no,8,may,399,4,-1,0,unknown,no,False,False,True,0,0,399,1,0.3551882958547819,-1,0,0,2,1.355188295854782
39,blue-collar,married,secondary,no,8.0,no,no,30,jul,88,3,-1,0,unknown,no,True,False,False,88,0,0,0,0.3570848008669737,0,0,0,-1,-0.6429151991330263
41,technician,married,secondary,no,55.0,yes,no,6,aug,185,4,-1,0,unknown,no,True,False,False,185,0,0,1,0.3698184773774045,-1,0,0,1,0.3698184773774045
43,blue-collar,married,secondary,no,1211.0,yes,no,6,may,208,3,-1,0,unknown,no,False,False,True,0,0,208,1,0.6830127336765104,-1,0,0,-1,-1.3169872663234896
27,entrepreneur,single,secondary,no,376.0,yes,yes,5,may,273,1,-1,0,unknown,no,True,False,False,273,0,0,1,0.45678677865077216,-1,-1,0,2,0.456786778650772
39,management,married,tertiary,no,12.0,yes,no,23,may,130,1,-1,0,unknown,no,False,False,True,0,0,130,0,0.3581685180167976,-1,0,0,2,1.3581685180167975
33,admin.,married,secondary,no,353.0,yes,no,19,nov,107,2,-1,0,unknown,no,True,False,False,107,0,0,0,0.45055540503928476,-1,0,0,0,-0.5494445949607152
29,services,divorced,secondary,no,330.0,yes,no,12,may,88,2,-1,0,unknown,no,False,False,True,0,0,88,0,0.44432403142779736,-1,0,0,0,-0.5556759685722026
33,management,divorced,tertiary,no,0.0,no,no,13,aug,305,2,-1,0,unknown,no,True,False,False,305,0,0,1,0.3549173665673259,0,0,0,2,2.3549173665673258
41,entrepreneur,married,secondary,no,353.0,no,no,19,nov,90,2,-1,0,unknown,no,True,False,False,90,0,0,0,0.45055540503928476,0,0,0,2,2.450555405039285
38,technician,single,tertiary,no,2273.0,yes,no,17,apr,222,1,-1,0,unknown,no,True,False,False,222,0,0,1,0.9707396369547548,-1,0,0,1,0.9707396369547547
