age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,y,contact_cellular,contact_telephone,contact_unknown,duration_contact_cellular,duration_contact_telephone,duration_contact_unknown,above_median_duration
35,blue-collar,married,primary,no,11.0,yes,no,13,may,326,4,no,False,False,True,0,0,326,1
49,blue-collar,married,primary,no,1019.0,yes,no,16,apr,285,5,no,True,False,False,285,0,0,1
29,management,divorced,tertiary,no,415.0,yes,yes,28,may,449,4,no,False,False,True,0,0,449,1
58,self-employed,married,primary,no,671.0,yes,no,17,jun,16,3,no,False,False,True,0,0,16,0
34,management,married,tertiary,no,417.0,yes,no,18,nov,138,1,no,True,False,False,138,0,0,0
60,retired,married,primary,no,71.0,no,no,10,jul,121,3,no,True,False,False,121,0,0,0
43,management,married,tertiary,no,1188.0,no,no,27,may,140,2,no,True,False,False,140,0,0,0
33,blue-collar,married,secondary,no,249.0,yes,no,31,jul,61,4,no,True,False,False,61,0,0,0
37,blue-collar,married,primary,no,689.0,yes,no,14,jul,367,2,no,True,False,False,367,0,0,1
45,blue-collar,single,primary,yes,-183.0,no,yes,15,jul,395,4,no,True,False,False,395,0,0,1
55,technician,married,secondary,no,0.0,yes,no,30,may,119,2,no,False,False,True,0,0,119,0
31,blue-collar,married,secondary,no,897.0,yes,no,20,may,26,2,no,False,False,True,0,0,26,0
42,blue-collar,married,secondary,no,130.0,yes,no,29,may,285,1,no,False,False,True,0,0,285,1
32,management,divorced,tertiary,no,1.0,yes,no,8,may,399,4,no,False,False,True,0,0,399,1
39,blue-collar,married,secondary,no,8.0,no,no,30,jul,88,3,no,True,False,False,88,0,0,0
41,technician,married,secondary,no,55.0,yes,no,6,aug,185,4,no,True,False,False,185,0,0,1
43,blue-collar,married,secondary,no,1211.0,yes,no,6,may,208,3,no,False,False,True,0,0,208,1
27,entrepreneur,single,secondary,no,376.0,yes,yes,5,may,273,1,no,True,False,False,273,0,0,1
39,management,married,tertiary,no,12.0,yes,no,23,may,130,1,no,False,False,True,0,0,130,0
33,admin.,married,secondary,no,353.0,yes,no,19,nov,107,2,no,True,False,False,107,0,0,0
29,services,divorced,secondary,no,330.0,yes,no,12,may,88,2,no,False,False,True,0,0,88,0
33,management,divorced,tertiary,no,0.0,no,no,13,aug,305,2,no,True,False,False,305,0,0,1
41,entrepreneur,married,secondary,no,353.0,no,no,19,nov,90,2,no,True,False,False,90,0,0,0
38,technician,single,tertiary,no,2273.0,yes,no,17,apr,222,1,no,True,False,False,222,0,0,1
30,management,married,tertiary,no,0.0,yes,no,9,jul,127,1,no,True,False,False,127,0,0,0
58,unemployed,married,tertiary,no,744.0,no,no,28,jan,38,1,no,False,True,False,0,38,0,0
37,services,single,secondary,no,608.0,no,no,14,may,380,3,no,True,False,False,380,0,0,1
23,technician,single,secondary,no,-306.0,yes,no,4,jun,217,2,no,False,False,True,0,0,217,1
44,blue-collar,married,primary,no,-312.0,yes,no,20,jun,22,3,no,False,False,True,0,0,22,0
32,technician,single,secondary,no,493.0,no,no,13,aug,289,2,no,True,False,False,289,0,0,1
38,admin.,married,tertiary,no,669.0,yes,yes,31,jul,129,2,no,True,False,False,129,0,0,0
34,services,single,secondary,no,84.0,yes,no,23,may,299,1,no,False,False,True,0,0,299,1
45,admin.,single,secondary,no,-11.0,yes,no,5,may,247,1,no,True,False,False,247,0,0,1
50,blue-collar,married,primary,no,1164.0,yes,no,8,may,166,2,no,False,False,True,0,0,166,0
37,blue-collar,married,secondary,no,132.0,no,no,27,may,336,2,no,False,False,True,0,0,336,1
33,blue-collar,married,secondary,no,-346.0,yes,yes,23,may,29,3,no,False,False,True,0,0,29,0
31,services,single,secondary,no,0.0,yes,no,28,may,231,2,no,False,False,True,0,0,231,1
35,blue-collar,married,primary,no,624.0,yes,no,7,may,163,1,no,False,False,True,0,0,163,0
47,services,single,unknown,no,1784.0,no,no,19,oct,385,2,yes,True,False,False,385,0,0,1
36,admin.,single,secondary,no,1281.0,no,no,24,jul,119,2,no,False,True,False,0,119,0,0
32,technician,single,tertiary,no,569.0,no,yes,29,jan,348,1,no,True,False,False,348,0,0,1
34,blue-collar,married,primary,no,1666.0,yes,no,31,mar,30,1,no,True,False,False,30,0,0,0
39,blue-collar,married,secondary,no,-405.0,yes,no,8,may,177,1,no,True,False,False,177,0,0,1
38,self-employed,married,secondary,no,279.0,yes,no,28,may,110,5,no,False,False,True,0,0,110,0
65,management,married,unknown,no,300.0,no,no,12,jan,105,1,no,True,False,False,105,0,0,0
34,unemployed,single,tertiary,no,415.0,no,no,12,aug,123,1,no,True,False,False,123,0,0,0
34,admin.,single,primary,no,0.0,yes,yes,6,may,172,4,no,True,False,False,172,0,0,1
42,blue-collar,single,primary,no,1322.0,yes,yes,8,jul,178,1,no,True,False,False,178,0,0,1
31,services,married,secondary,no,1062.0,yes,yes,6,apr,230,1,no,True,False,False,230,0,0,1
41,technician,divorced,secondary,no,809.0,yes,no,15,may,118,4,no,False,False,True,0,0,118,0
38,housemaid,married,secondary,no,-278.0,yes,no,28,jul,143,2,no,True,False,False,143,0,0,0
46,admin.,single,secondary,no,751.0,yes,no,13,may,104,2,no,False,False,True,0,0,104,0
51,blue-collar,divorced,primary,no,-28.0,no,yes,2,jul,220,2,no,False,False,True,0,0,220,1
42,management,divorced,tertiary,no,0.0,no,no,20,jun,85,2,no,False,False,True,0,0,85,0
36,management,single,tertiary,no,260.0,yes,no,7,may,49,1,no,True,False,False,49,0,0,0
49,technician,married,unknown,no,323.0,yes,no,18,nov,41,2,no,True,False,False,41,0,0,0
29,unemployed,single,secondary,no,486.0,no,no,30,apr,95,1,no,False,True,False,0,95,0,0
51,retired,divorced,secondary,no,343.0,yes,no,30,may,78,2,no,False,False,True,0,0,78,0
25,student,single,secondary,no,304.0,no,no,26,may,226,2,yes,True,False,False,226,0,0,1
38,management,married,tertiary,no,76.0,yes,no,7,jul,196,3,no,True,False,False,196,0,0,1
46,admin.,married,secondary,no,70.0,yes,no,27,mar,229,2,yes,True,False,False,229,0,0,1
43,unemployed,married,primary,no,960.0,yes,yes,15,may,241,2,no,False,False,True,0,0,241,1
32,technician,single,tertiary,no,2185.0,no,no,20,nov,354,2,no,True,False,False,354,0,0,1
29,blue-collar,single,secondary,no,309.0,yes,no,11,may,471,3,no,True,False,False,471,0,0,1
51,technician,married,primary,no,1550.0,no,no,20,jun,12,5,no,False,False,True,0,0,12,0
35,admin.,single,tertiary,no,62.0,no,yes,30,apr,67,1,no,True,False,False,67,0,0,0
30,blue-collar,single,secondary,yes,4.0,yes,no,23,may,84,3,no,False,False,True,0,0,84,0
60,retired,married,secondary,no,262.0,no,no,18,aug,393,4,no,True,False,False,393,0,0,1
38,technician,divorced,secondary,no,410.0,no,no,11,aug,63,6,no,True,False,False,63,0,0,0
20,student,single,secondary,no,1191.0,no,no,12,feb,274,1,no,True,False,False,274,0,0,1
59,retired,married,primary,no,-47.0,yes,no,27,aug,84,4,no,True,False,False,84,0,0,0
34,technician,married,tertiary,no,197.0,no,yes,20,aug,78,3,yes,True,False,False,78,0,0,0
51,management,married,tertiary,no,630.0,yes,no,5,may,138,1,no,True,False,False,138,0,0,0
48,management,married,primary,no,1910.0,yes,no,29,may,413,2,no,False,False,True,0,0,413,1
51,blue-collar,married,primary,no,872.0,no,no,8,aug,82,2,no,True,False,False,82,0,0,0
35,blue-collar,married,secondary,no,407.0,yes,no,20,apr,12,6,no,True,False,False,12,0,0,0
59,housemaid,married,secondary,no,345.0,no,no,9,jun,38,1,no,False,False,True,0,0,38,0
49,housemaid,married,primary,no,889.0,no,no,7,jul,388,1,yes,False,True,False,0,388,0,1
55,retired,married,primary,no,150.0,no,no,8,jul,124,1,no,True,False,False,124,0,0,0
51,self-employed,married,secondary,yes,34.0,no,yes,7,jul,200,1,no,True,False,False,200,0,0,1
27,services,single,secondary,no,795.0,no,no,6,feb,101,3,no,True,False,False,101,0,0,0
51,management,single,tertiary,no,2139.0,no,no,17,nov,176,2,no,True,False,False,176,0,0,1
48,management,divorced,secondary,no,1598.0,yes,no,29,may,84,1,no,False,False,True,0,0,84,0
32,management,married,tertiary,no,-55.0,yes,no,26,aug,107,4,no,True,False,False,107,0,0,0
42,admin.,single,secondary,no,243.0,yes,no,14,may,46,5,no,False,False,True,0,0,46,0
30,blue-collar,married,primary,no,-336.0,no,no,10,jul,128,6,no,True,False,False,128,0,0,0
26,admin.,single,tertiary,no,1420.0,yes,no,29,may,360,5,no,False,False,True,0,0,360,1
35,technician,married,secondary,no,251.0,yes,yes,1,jul,128,3,no,False,False,True,0,0,128,0
32,blue-collar,single,secondary,no,2.0,no,no,9,may,144,2,no,False,False,True,0,0,144,0
45,technician,married,secondary,no,1415.0,yes,no,24,jul,311,1,no,True,False,False,311,0,0,1
50,self-employed,married,unknown,no,-84.0,yes,no,6,may,101,1,no,False,False,True,0,0,101,0
38,blue-collar,single,secondary,no,-1.0,yes,no,7,may,72,1,no,False,False,True,0,0,72,0
37,management,married,tertiary,no,347.0,yes,no,22,jul,282,1,no,True,False,False,282,0,0,1
35,management,married,tertiary,no,1253.0,yes,no,19,may,210,2,no,False,False,True,0,0,210,1
28,management,single,tertiary,no,781.0,no,no,9,apr,125,6,no,True,False,False,125,0,0,0
58,management,divorced,tertiary,no,1533.0,no,no,15,may,137,2,no,False,False,True,0,0,137,0
31,blue-collar,single,secondary,no,-219.0,yes,no,30,may,66,2,no,False,False,True,0,0,66,0
38,management,married,tertiary,no,0.0,yes,no,20,may,206,1,no,False,False,True,0,0,206,1
32,blue-collar,married,secondary,no,300.0,no,no,6,feb,166,2,no,True,False,False,166,0,0,1
39,management,married,tertiary,no,0.0,yes,no,2,jun,46,2,no,False,False,True,0,0,46,0
40,services,married,secondary,no,113.0,yes,no,4,jun,126,1,no,False,False,True,0,0,126,0
41,blue-collar,married,secondary,no,641.0,yes,no,13,may,161,1,no,False,False,True,0,0,161,0
45,technician,married,secondary,no,1477.0,yes,no,8,jul,355,1,no,True,False,False,355,0,0,1
31,admin.,married,secondary,no,0.0,yes,no,14,may,40,2,no,False,False,True,0,0,40,0
54,services,married,primary,no,8.0,yes,no,14,may,143,1,no,True,False,False,143,0,0,0
39,admin.,divorced,secondary,no,399.0,yes,yes,14,aug,133,2,no,True,False,False,133,0,0,0
56,admin.,divorced,secondary,yes,-435.0,yes,yes,9,may,185,2,no,False,False,True,0,0,185,1
31,technician,single,secondary,no,125.0,no,no,16,aug,78,2,no,True,False,False,78,0,0,0
41,technician,married,tertiary,no,13.0,no,no,5,jun,189,2,no,False,False,True,0,0,189,1
44,entrepreneur,married,tertiary,no,0.0,yes,no,9,jul,300,1,no,False,False,True,0,0,300,1
49,blue-collar,married,secondary,no,579.0,yes,no,28,may,396,1,no,False,False,True,0,0,396,1
30,services,single,secondary,no,432.0,yes,no,20,may,340,3,no,False,False,True,0,0,340,1
31,services,single,secondary,no,1987.0,yes,no,20,nov,55,2,no,False,True,False,0,55,0,0
34,management,married,secondary,no,857.0,yes,no,22,aug,238,6,no,True,False,False,238,0,0,1
57,admin.,married,secondary,no,808.0,no,no,14,jul,417,3,no,True,False,False,417,0,0,1
44,management,single,secondary,no,-101.0,yes,no,10,jul,99,1,no,True,False,False,99,0,0,0
46,management,married,tertiary,no,1375.0,yes,no,17,nov,308,3,no,True,False,False,308,0,0,1
34,management,married,tertiary,no,180.0,no,no,16,jun,298,3,no,True,False,False,298,0,0,1
58,technician,married,secondary,no,175.0,no,no,12,aug,92,4,no,True,False,False,92,0,0,0
48,technician,married,secondary,no,340.0,yes,no,28,jan,255,2,no,True,False,False,255,0,0,1
33,technician,divorced,secondary,yes,10.0,yes,yes,18,nov,167,5,no,True,False,False,167,0,0,1
35,technician,divorced,secondary,no,473.0,yes,yes,26,may,434,4,no,False,False,True,0,0,434,1
37,admin.,single,secondary,no,781.0,no,no,20,aug,75,1,no,True,False,False,75,0,0,0
60,entrepreneur,married,primary,no,0.0,no,no,23,jul,40,1,no,False,True,False,0,40,0,0
40,technician,married,secondary,no,1819.0,no,no,5,jun,398,2,no,True,False,False,398,0,0,1
32,technician,married,secondary,no,253.0,yes,no,4,jun,257,3,no,False,False,True,0,0,257,1
32,admin.,single,tertiary,no,-59.0,no,yes,4,jul,192,1,no,False,False,True,0,0,192,1
40,services,divorced,secondary,no,-81.0,no,yes,23,jul,186,1,no,True,False,False,186,0,0,1
57,management,married,tertiary,no,0.0,yes,no,21,nov,67,1,no,True,False,False,67,0,0,0
46,management,married,tertiary,no,-3.0,no,no,28,aug,205,2,no,True,False,False,205,0,0,1
39,technician,divorced,tertiary,yes,3.0,no,no,6,may,488,1,yes,True,False,False,488,0,0,1
35,management,married,secondary,no,839.0,yes,no,23,may,50,3,no,False,False,True,0,0,50,0
32,blue-collar,married,primary,no,103.0,no,no,23,jul,312,1,no,True,False,False,312,0,0,1
44,technician,divorced,secondary,no,316.0,yes,no,21,jul,163,3,no,True,False,False,163,0,0,0
41,technician,married,secondary,no,1680.0,yes,no,2,jun,76,2,no,False,False,True,0,0,76,0
39,services,married,secondary,no,247.0,yes,no,17,apr,244,2,no,True,False,False,244,0,0,1
27,services,single,secondary,no,261.0,yes,yes,18,may,113,1,no,True,False,False,113,0,0,0
33,technician,single,secondary,no,291.0,no,no,25,aug,72,6,no,True,False,False,72,0,0,0
52,entrepreneur,married,tertiary,no,0.0,no,no,19,jun,163,3,no,False,False,True,0,0,163,0
33,blue-collar,married,primary,no,324.0,yes,no,13,may,217,2,no,True,False,False,217,0,0,1
50,technician,married,secondary,no,669.0,yes,no,2,jun,88,1,no,False,False,True,0,0,88,0
38,services,married,secondary,no,434.0,yes,no,20,may,411,1,no,False,False,True,0,0,411,1
34,blue-collar,married,secondary,no,622.0,yes,no,21,may,145,1,no,False,False,True,0,0,145,0
32,blue-collar,married,secondary,no,0.0,yes,no,8,may,80,2,no,True,False,False,80,0,0,0
48,management,married,secondary,no,99.0,yes,no,28,may,344,1,no,False,False,True,0,0,344,1
28,services,single,secondary,no,290.0,yes,no,18,may,128,1,no,True,False,False,128,0,0,0
38,management,married,tertiary,no,950.0,no,no,5,aug,210,2,no,True,False,False,210,0,0,1
34,admin.,married,secondary,no,247.0,no,no,8,oct,401,2,yes,True,False,False,401,0,0,1
42,blue-collar,married,unknown,no,-406.0,yes,no,30,jul,152,5,no,True,False,False,152,0,0,0
34,technician,single,secondary,no,1386.0,yes,yes,28,may,185,6,no,True,False,False,185,0,0,1
34,services,married,secondary,no,2211.0,no,no,8,may,149,1,no,False,False,True,0,0,149,0
40,management,married,tertiary,no,-495.0,no,yes,29,jul,303,2,no,True,False,False,303,0,0,1
32,blue-collar,single,secondary,no,135.0,yes,no,18,may,232,2,no,True,False,False,232,0,0,1
36,technician,married,tertiary,no,60.0,no,no,19,aug,209,2,no,True,False,False,209,0,0,1
34,blue-collar,single,secondary,no,-72.0,yes,no,7,jul,273,5,no,True,False,False,273,0,0,1
42,management,married,tertiary,no,1205.0,no,no,8,sep,376,2,yes,False,True,False,0,376,0,1
32,management,single,tertiary,no,656.0,yes,yes,20,apr,148,2,no,True,False,False,148,0,0,0
27,services,married,secondary,no,100.0,no,no,16,jul,57,2,no,True,False,False,57,0,0,0
35,technician,divorced,secondary,no,69.0,yes,no,8,may,461,3,no,False,False,True,0,0,461,1
53,technician,married,unknown,no,619.0,no,no,17,jun,198,6,no,False,False,True,0,0,198,1
29,services,single,secondary,no,192.0,no,no,30,jan,327,4,no,True,False,False,327,0,0,1
49,management,married,tertiary,no,87.0,no,no,29,jan,165,1,no,True,False,False,165,0,0,1
19,student,single,unknown,no,0.0,no,no,11,feb,123,3,no,True,False,False,123,0,0,0
30,student,single,tertiary,no,34.0,yes,no,6,may,289,1,no,False,False,True,0,0,289,1
34,technician,single,secondary,no,318.0,no,yes,25,jul,239,5,no,True,False,False,239,0,0,1
44,technician,single,secondary,no,-27.0,yes,yes,14,may,100,3,no,False,False,True,0,0,100,0
33,technician,married,tertiary,no,75.0,no,no,21,jul,204,4,no,True,False,False,204,0,0,1
26,blue-collar,married,secondary,no,115.0,yes,no,4,jul,46,3,no,False,False,True,0,0,46,0
53,unemployed,married,primary,no,980.0,yes,no,3,dec,352,1,yes,True,False,False,352,0,0,1
43,blue-collar,married,secondary,no,-179.0,yes,no,30,jul,335,6,no,True,False,False,335,0,0,1
40,entrepreneur,married,tertiary,no,1729.0,yes,no,12,may,85,1,no,True,False,False,85,0,0,0
43,technician,married,secondary,no,434.0,yes,no,5,may,117,1,no,False,False,True,0,0,117,0
33,admin.,single,secondary,no,-300.0,yes,yes,25,jul,184,1,no,True,False,False,184,0,0,1
44,technician,divorced,secondary,no,-329.0,yes,no,7,may,171,1,no,False,False,True,0,0,171,0
31,technician,single,secondary,no,391.0,no,no,13,aug,336,2,no,True,False,False,336,0,0,1
46,unemployed,single,tertiary,no,705.0,no,no,4,feb,398,1,no,True,False,False,398,0,0,1
32,services,married,secondary,no,255.0,yes,yes,21,may,86,2,no,False,False,True,0,0,86,0
32,management,married,secondary,no,350.0,yes,no,28,may,110,2,no,False,False,True,0,0,110,0
27,technician,single,secondary,no,489.0,yes,no,30,jul,356,4,yes,True,False,False,356,0,0,1
46,entrepreneur,married,secondary,no,757.0,no,no,16,jun,382,3,no,False,False,True,0,0,382,1
37,management,single,tertiary,no,695.0,no,no,28,jan,233,1,no,True,False,False,233,0,0,1
30,unemployed,single,secondary,yes,-770.0,yes,no,28,may,87,1,no,False,False,True,0,0,87,0
44,self-employed,divorced,secondary,no,80.0,yes,yes,14,may,387,2,no,False,False,True,0,0,387,1
45,technician,married,secondary,no,315.0,yes,no,30,jun,103,1,no,True,False,False,103,0,0,0
27,student,single,secondary,no,213.0,no,no,27,mar,378,1,yes,True,False,False,378,0,0,1
57,housemaid,married,primary,no,0.0,no,no,9,jun,257,2,no,False,False,True,0,0,257,1
66,management,married,tertiary,no,2169.0,no,no,7,jul,282,1,no,True,False,False,282,0,0,1
40,admin.,divorced,secondary,no,212.0,no,no,7,jan,176,1,no,False,False,True,0,0,176,1
48,blue-collar,married,secondary,no,333.0,yes,no,14,may,24,6,no,True,False,False,24,0,0,0
50,services,married,primary,no,1260.0,no,no,18,nov,172,1,no,True,False,False,172,0,0,1
49,retired,married,primary,no,-37.0,no,no,4,jul,191,2,no,False,False,True,0,0,191,1
46,management,divorced,tertiary,no,-154.0,yes,yes,27,may,107,2,no,False,False,True,0,0,107,0
43,management,single,secondary,yes,-1164.0,yes,yes,18,jul,76,4,no,True,False,False,76,0,0,0
40,blue-collar,married,primary,no,98.0,yes,no,2,jun,193,5,no,False,False,True,0,0,193,1
25,unemployed,single,tertiary,no,343.0,no,no,1,jun,377,1,yes,True,False,False,377,0,0,1
49,management,married,tertiary,no,852.0,yes,no,20,nov,408,1,no,True,False,False,408,0,0,1
33,blue-collar,married,primary,no,50.0,yes,no,7,may,246,2,no,True,False,False,246,0,0,1
44,blue-collar,married,primary,no,10.0,yes,no,17,jul,196,1,no,True,False,False,196,0,0,1
32,blue-collar,married,secondary,no,950.0,yes,yes,20,apr,219,4,no,True,False,False,219,0,0,1
52,management,married,secondary,no,0.0,yes,no,9,jul,197,1,no,True,False,False,197,0,0,1
35,management,married,tertiary,no,175.0,yes,no,7,aug,257,2,no,True,False,False,257,0,0,1
42,technician,married,secondary,no,-1310.0,yes,yes,28,may,162,1,no,False,False,True,0,0,162,0
59,blue-collar,married,unknown,no,139.0,no,no,5,jun,153,1,no,False,False,True,0,0,153,0
50,admin.,divorced,secondary,no,1111.0,yes,no,17,apr,50,1,no,True,False,False,50,0,0,0
55,management,divorced,tertiary,no,-612.0,no,no,26,aug,131,2,no,True,False,False,131,0,0,0
31,unemployed,single,secondary,no,-186.0,yes,no,26,may,172,3,no,False,False,True,0,0,172,0
51,management,married,tertiary,no,833.0,no,no,31,jul,77,3,no,True,False,False,77,0,0,0
61,blue-collar,married,primary,no,625.0,yes,no,19,may,158,2,no,False,False,True,0,0,158,0
56,blue-collar,married,primary,no,551.0,no,no,29,may,27,1,no,False,False,True,0,0,27,0
29,student,married,unknown,no,145.0,no,no,14,aug,105,1,no,True,False,False,105,0,0,0
34,management,single,tertiary,no,618.0,yes,no,3,jun,119,4,no,False,False,True,0,0,119,0
35,services,single,secondary,no,1063.0,yes,yes,16,apr,327,1,no,True,False,False,327,0,0,1
56,admin.,divorced,secondary,no,985.0,no,yes,18,aug,150,2,no,True,False,False,150,0,0,0
31,admin.,single,secondary,no,-449.0,yes,no,28,may,81,2,no,False,False,True,0,0,81,0
40,management,married,unknown,no,419.0,yes,no,10,jul,347,1,no,True,False,False,347,0,0,1
38,admin.,single,secondary,no,-23.0,no,no,20,nov,48,2,no,True,False,False,48,0,0,0
58,management,divorced,tertiary,no,1573.0,yes,yes,17,nov,279,1,no,True,False,False,279,0,0,1
24,blue-collar,single,secondary,no,77.0,yes,no,16,may,236,2,no,False,False,True,0,0,236,1
53,services,married,secondary,no,1378.0,yes,no,18,jul,91,2,no,True,False,False,91,0,0,0
